link,title,location,price,summary_description,square_meters,rent,number_of_rooms,deposit,floor_level,building_type,available_from,balcony_garden_terrace,remote service,completion,ownership,rent_to_students,equipment,media_types,heating,security,windows,elevator,parking_space,build_year,building_material,additional_information
https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-chorzowa-z-c-o-1-ID4oYKQ,Kawalerka w centrum Chorzowa z C.O. | 1,"ul. Wolności 18a, Centrum, Chorzów, śląskie",1 390 zł,"Oferta bezpośrednio od właściciela – brak prowizji!

Oferuję do wynajęcia kawalerkę w centrum Chorzowa przy ul. Wolności 18A. Lokal mieszkalny o powierzchni 31,65 m2 jest usytuowany na parterze kamienicy.

Mieszkanie posiada:

kuchnie wyposażoną w: szafki kuchenne wiszące oraz stojące, zlew z baterią i płytę elektryczną,
1 niezależny pokój,
garderobę,
łazienkę wraz z WC (na wyposażeniu umywalka, toaleta, bojler elektryczny, kabina prysznicowa oraz lustro).

Opłaty:

Czynsz - 1 390,00 zł/miesięcznie,
Woda - 3 m3/os (zaliczka), - 1 m3= 19,03 zł
Śmieci - 35,90 zł/os,
Utrzymanie porządku i czystości - 15,00 zł,
Oświetlenie nieruchomości - 5,00 zł/os
Opłata wodomierzowa - 5,00 zł/szt,
Prąd - Najemca podpisuje umowę z dostawcą.

Wymagana kaucja 1 390,00 zł.
Możliwość oglądania po wcześniejszym umówieniu spotkania drogą telefoniczną. Preferowany kontakt od poniedziałku do piątku w godzinach 07:30-15:30.","31,65 m²",,1,1 390 zł,parter,kamienica,,,Obsługa zdalnaZapytaj,,biuro nieruchomości,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,plastikowe,nie,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-w-centrum-chorzowa-2-ID4oYJ4,Kawalerka po remoncie w centrum Chorzowa | 2,"ul. Kazimierza Wielkiego 5, Centrum, Chorzów, śląskie",1 390 zł,"Oferta bezpośrednio od właściciela – brak prowizji!

Oferuję do wynajęcia kawalerkę w centrum Chorzowa przy ul. Kazimierza Wielkiego 5. Lokal mieszkalny o powierzchni 36,94 m2 jest usytuowany na parterze kamienicy.
Mieszkanie posiada:

kuchnie wyposażoną w: szafki kuchenne wiszące oraz stojące, zlew z baterią i płytę elektryczną,
1 pokój, 
ustawny przedpokój,
łazienkę wraz z WC (na wyposażeniu umywalka, toaleta, bojler elektryczny, kabina prysznicowa oraz lustro).

Opłaty:

Czynsz - 1 390,00 zł/miesięcznie,
Woda - 3 m3/os (zaliczka), - 1 m3= 19,03 zł
Śmieci - 35,90 zł/os,
Utrzymanie porządku i czystości - 15,00 zł,
Oświetlenie nieruchomości - 5,00 zł/os
Opłata wodomierzowa - 5,00 zł/szt,
Prąd - Najemca podpisuje umowę z dostawcą.

Wymagana kaucja 1 390,00 zł.

Możliwość oglądania po wcześniejszym umówieniu spotkania drogą telefoniczną. Preferowany kontakt od poniedziałku do piątku w godzinach 07:30-15:30.","36,94 m²",,1,1 390 zł,parter,kamienica,,,Obsługa zdalnaZapytaj,,biuro nieruchomości,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,plastikowe,nie,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/sosnowiec-centrum-kawalerka-do-wynajecia-ID4ov25,"Sosnowiec, Centrum Kawalerka Do Wynajęcia!","Centrum / Śródmieście, Sosnowiec, śląskie",1 550 zł,"OFERTA WYŁĄCZNOŚĆ SOSNOWIEC, CENTRUM!KAWALERKA DO WYNAJĘCIA Z CENTRALNYM OGRZEWANIEM!Polecam do wynajęcia w pełni umeblowaną (meble oraz sprzęt w trakcie realizacji) kawalerkę w centrum Sosnowca.W skład mieszkania wchodzi pokój z otwartą kuchnią, łazienka z WC. Mieszkanie znajduje się w kamienicy parking pod budynkiem. Woda ciepła z bojera elektrycznego, ogrzewanie gazowe w cenie wynajmu. Kawalerka jest po generalnym remoncie wymienione wszystkie instalacje elektryczne, wodne i kanalizacyjne. Opłaty:Czynsz - 1 550,00 zł/miesięcznie (w tym opłata za centralne ogrzewanie),Woda - 3 m3/os (zaliczka), - 1 m3= 16,73 złŚmieci - 27,70 zł/os,Prąd - Najemca podpisuje umowę z dostawcą.Lokalizacja:Nieruchomość znajduje się w centrum miasta Sosnowca, blisko centrum handlowe Plaza (9min), Jezioro Stawiki 850m,  szybki wylot na S86 (6 min), kino, szkoły przedszkola,  Cena nie zawiera opłaty do Biura Nieruchomości.  ZAPRASZAMY DO OGLĄDANIA.Zainteresowała Cię ta oferta, chcesz uzyskać więcej informacji zadzwoń Agent prowadzący: Alicja  tel. 537- 946 - 666  OFERUJEMY INDYWIDUALNE WARUNKI WSPÓŁPRACY.ZAPEWNIAMY POMOC W UDZIELENIU KREDYTU, PRZYGOTOWANIU NIERUCHOMOŚCI DO SPRZEDAŻY I WSZYSTKICH FORMALNOŚCIACH .JESTEŚMY Z PAŃSTWEM OD POCZĄTKU TRANSAKCJI DO MOMENTU PRZEPISANIA MEDIÓW.NASZE BIURO WSPÓŁPRACUJE Z KANCELARIAMI NOTARIALNYMI, KTÓRE OFERUJĄ RABATY DLA NASZYCH KLIENTÓW .-Jeśli nie znalezłeś mieszkania swoih marzeń, napisz do nas!","25,17 m²",,1,1 550 zł,3/4,kamienica,,,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,plastikowe,nie,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-sosnowiec-niepodleglosci-7c-23-ID4ogjy,Mieszkanie 2 pokoje Sosnowiec Niepodległości 7C/23,"ul. Niepodległości, Pogoń, Sosnowiec, śląskie",2 000 zł,"Oferujemy do wynajęcia mieszkanie w Sosnowcu przy ul.Niepodległości 7C/23.

Mieszkanie o powierzchni 32m2 składa się z salonu z aneksem kuchennym, sypialni, łazienki.
Mieszkanie w nowym apartamentowcu, na trzecim piętrze, winda, teren ogrodzony, zamykana brama.

Remont wykonany w listopadzie 2023.

W kuchni zabudowa meblowa wraz z AGD(lodówka, kuchnia indukcyjna, zmywarka, okap)
stół i krzesła w jadalni, sofa i komoda-szafka rtv w salonie.
W sypialni duża szafa, łóżko z szafką nocną.
W łazience kabina prysznicowa, toaleta, szafka wisząca, pralko - suszarka. 

Centralne ogrzewanie miejskie, ciepła woda z sieci, światłowód w budynku.

Umowa najmu okazjonalnego z oświadczeniem o poddaniu się egzekucji u notariusza - warunek konieczny.

Najemcy nie palący, bez zwierząt.
Dostępne od zaraz, umowa na rok.

Koszty przy podpisaniu umowy najmu okazjonalnego:
Czynsz najmu za pierwszy miesiąc z góry              2250 złotych
Kaucja zwrotna na koniec umowy                         2250 złotych
Prowizja biura nieruchomości płatna jednorazowo  2250 złotych 
Oświadczenie o poddaniu się egzekucji u notariusza 450 złotych

Oferta na wyłączność, posiadamy klucze, zapraszamy do umówienia spotkania.",32 m²,250 zł/miesiąc,2,2 250 zł,3/5,apartamentowiec,,,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","telewizja kablowa, internet",miejskie,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",plastikowe,tak,brak informacji,2022,beton komórkowy,tylko dla niepalących
https://www.otodom.pl/pl/oferta/3-niezalezne-pokoje-centrum-przy-parku-ID4oTym,3 niezależne pokoje - Centrum przy parku,"ul. Anieli Urbanowicz, Centrum / Śródmieście, Sosnowiec, śląskie",1 900 zł,"TRZY NIEZALEŻNE POKOJE OBOK PARKU

WOLNE OD 1 KWIETNIA

Oferujemy do najmu mieszkanie po  remoncie z częściowym umeblowaniem widocznym na zdjęciach w ścisłym  Centrum Sosnowca. 

Położenie:
Mieszkanie położone na pierwszym- bardzo atrakcyjnym- piętrze dziesięciopiętrowego bloku. Blok zadbany, domofon, winda.

Rozkład mieszkania:
- trzy niezależne pokoje w tym jeden z dużym balkonem, widna, ustawna kuchnia, łazienka, wc osobno, pomieszczenie gospodarcze, przedpokój w kształcie litery ""L"". 

Wykończenie:
- w pokojach i przedpokoju na ścianach gładzie, na podłogach w pokojach panele, w przedpokoju i kuchni gres szkliwiony, łazienka i wc w kaflach

Wyposażenie:
kuchnia- zabudowa kuchenna, piec gazowy, lodówka, stolik, krzesła
łazienka- kabina prysznicowa, szafka z umywalką, pralka
przedpokój - zabudowana szafa, lustro
salon- stół z krzesłami, komody, wersalka
pokój- wersalka, nowa meblościanka
pokój- bez umeblowania


Media:
woda- ciepła z pieca gazowego, kanalizacja, gaz, CO miejskie z podzielnikami.

Lokalizacja:
Topowa lokalizacja przy parku. W sąsiedztwie Urząd Miejski, dworzec autobusowy, szkoły, przedszkola, sklepy, przystanki komunikacji miejskiej. Odległości 5 minut dworzec PKP, CH Plaza, poczta. Wyższe uczelnie.

Miejsca parkingowe pod blokiem.

Koszty:
- czynsz 1900zł/m-c, dodatkowo płatny czynsz do spółdzielni 706zł/m-c plus media (prąd, gaz, woda,  co, wywóz nieczystości)
Wymagana kaucja.

Najem okazjonalny!!!!!

ZWIERZĘTA NIE SĄ AKCEPTOWANE

PRZYJMUJEMY REZERWACJĘ


Zapraszamy do kontaktu, zadzwoń już teraz 

Pośrednik odpowiedzialny:Jolanta Rim Szczepańczyk lic.6347 tel. + 48 570 455 019Sosnowiec ul. Kosynierów 44

Powyższa oferta nie stanowi oferty handlowej w rozumieniu art. 66 § 1 kodeksu cywilnego oraz innych właściwych przepisów prawa.Informacje zamieszczane przez nas w ofertach uzyskane są od właścicieli nieruchomości i mogą ulegać zmianom. Staramy się aby wszystkie oferty były jak najbardziej aktualne i odpowiadały stanowi rzeczywistemu.",62 m²,706 zł/miesiąc,3,3 500 zł,1/10,blok,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,"lodówka, meble, piekarnik, kuchenka, pralka",brak informacji,miejskie,domofon / wideofon,plastikowe,tak,brak informacji,brak informacji,wielka płyta,"tylko dla niepalących, oddzielna kuchnia, pom. użytkowe"
https://www.otodom.pl/pl/oferta/2p-mieszkanie-do-wynajecia-na-osiedlu-zamknietym-ID4oG6D,2P mieszkanie do wynajęcia na osiedlu zamkniętym !,"ul. Brzozowicka, Będzin, będziński, śląskie",2 500 zł,"Prezentujemy do wynajęcia 2 pokojowe mieszkanie na zamkniętym osiedlu dozorowanym 24h/7 dni w tygodniu zlokalizowane w Będzinie przy ulicy Brzozowicka.Mieszkanie znajduje się na pierwszym piętrze w niskim bloku - budynek tylko dwukondygnacyjny.Składa się z: otwartej kuchni z salonem, sypialni, łazienka z w.c. oraz przedpokój. Dane techniczne:Powierzchnia: 48,34 m2Ogrzewanie: własne - gazowe piec dwufunkcyjnyCiepła woda: piec gazowyWyposażenie: umeblowane w pełni: kuchnia zabudowana wraz ze sprzętem AGD (lodówka, płyta ceramiczna, okap, zmywarka oraz piekarnik elektryczny), salon wyposażony w kanapę dwuosobową, fotel, stolik kawowy, stół oraz dwa krzesła, sypialnia umeblowana w podwójne duże łóżko, szafka nocna oraz szafa,  w łazience wanna z funkcją kabiny prysznicowej, umywalka, toaleta, meble łazienkowe, pralka, na przedpokoju zabudowana szafa.Lokalizacja: spokój i cisza, otoczenie zieleni, ścieżki rowerowe, tereny rekreacyjne oraz plaża miejska, bardzo dobrze skomunikowane osiedle, idealna lokalizacja dla osób pracujących w aglomeracji katowickiej, a ceniących sobie ciszę i spokój.Koszty:Odstępne: 2500,00 zł Zaliczki na media: 500,00 zł Dodatkowo: gaz oraz prądJednorazowa kaucja zwrotna: 4000,00 zł Brak wynagrodzenia dla biura pośrednictwa.Serdecznie zapraszamy do kontaktu!Osoba odpowiedzialna zawodowo za ofertęAgnieszka Citak Pośrednik w obrocie Nieruchomościami o nr licencji PFRN 21356tel. kontaktowy: 510 211 498Grupa Konsultingowa DEFIN Spółka z o.o.40-087 Katowiceul. Sokolska 65Niniejsza propozycja nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego, lecz ma charakter informacyjny.Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","48,34 m²",,2,,1/1,blok,,,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,meble,brak informacji,gazowe,monitoring / ochrona,brak informacji,nie,brak informacji,2021,pustak,brak informacji
https://www.otodom.pl/pl/oferta/bytom-centrum-ul-dworcowa-ID4nsl2,"Bytom, centrum, ul. Dworcowa","ul. Dworcowa, Śródmieście, Bytom, śląskie",1 850 zł,"Prezentuję mieszkanie dwupokojowe o powierzchni użytkowej 66 mkw, w Bytomiu centrum, ul. Dworcowa.  Mieszkanie przestronne, zadbane, czyste.  W mieszkanie częściowo umeblowane w łóżko w dużym pokoju, dwa tapczany w małym pokoju, meble kuchenne ze stołem w kuchni, piecyk gazowy czteropalnikowy w kuchni.  W łazience prysznic i wc.  Czynsz 1.850 zł + media.  Wysokość pomieszczeń około 270 cm. Mieszkanie znajduje się na drugim piętrze w budynku z około 1920 roku. Centralne ogrzewanie z własne gazowe, ciepła woda z junkersa.
Mieszkanie w centrum miasta, a w spokojnym miejscu.  Stan techniczny mieszkania i klatki schodowej bardzo dobry. Czynsz 1.850zł do negocjacji.
Kontakt z biurem:  Jolanta Mochol Tel. 500-250-818 41-902 Bytom, ul. Moniuszki 5/5a e-mail:
Usługę zrealizowano zgodnie z Ustawą z dnia 18.07.2002 r. o świadczeniu usług drogą elektroniczną (Dz. U. nr 144, poz. 1204 ze zm.). Reklama ma charakter wyłącznie informacyjny i nie stanowi oferty w rozumieniu przepisu art. 66 Kodeksu Cywilnego, lecz należy ją odczytywać jako zaproszenie do zawarcia umowy w rozumieniu przepisu art. 71 k.c.",66 m²,,2,3 000 zł,3/4,kamienica,,,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,"meble, piekarnik, kuchenka","telewizja kablowa, internet",gazowe,domofon / wideofon,plastikowe,nie,brak informacji,1920,cegła,oddzielna kuchnia
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-pietro-3-centrum-ID4oYqh,"Mieszkanie 3 pokojowe, piętro 3. Centrum","ul. Powstańców Warszawskich, Śródmieście, Bytom, śląskie",1 300 zł,"Mieszkanie 3- pokojowe, 56 m2, piętro 3.

Powstańców Warszawskich. Pełen komfort i poczucie bezpieczeństwa zapewnia położenie bloku- tuż obok Komendy Policji. 

Jeden pokój po kapitalnym remoncie, nowoczesny z ogrzewaniem podłogowym. Pozostałe 2 sypialnie, kuchnia oraz łazienka przeznaczone do odnowienia. 

Zdjęcia przedstawiają  aktualny stan wyposażenia.

Do dyspozycji są jeszcze 2 piwnice, stych i wspólny schron.

Koszty miesięczne:

- odstępne 1.300 zł
- czynsz najmu 350 zł
- woda 20,21 zł/ 1m3 wody
- śmieci 30 zł/ 1 osobę
- prąd (ogrzewanie)

Kaucja: 2.500 zł

Zapraszam na prezentację.
Justyna Klocek
--- --- --- --- --- --- --- ---
Kontakt w tygodniu między 9- 19 oraz w soboty 9- 12.--- --- --- --- --- --- --- --- --- ---Biuro KONKRET NieruchomościJustyna Klocek nr licencji: 22742Ogłoszenie nie stanowi oferty w rozumieniu art. 66 k.c. a zamieszczone dane mają jedynie charakter informacyjny.",56 m²,350 zł/miesiąc,3,2 500 zł,3/3,kamienica,,,Obsługa zdalnaZapytaj,,biuro nieruchomości,brak informacji,"lodówka, meble, piekarnik, kuchenka, pralka",brak informacji,elektryczne,domofon / wideofon,plastikowe,nie,brak informacji,1930,cegła,"piwnica, oddzielna kuchnia, pom. użytkowe"
https://www.otodom.pl/pl/oferta/2-niezalezne-pokoje-po-generalnym-remoncie-ID4oYht,2 niezależne pokoje po generalnym remoncie,"Załęska Hałda-Brynów, Katowice, śląskie",2 600 zł,"KATOWICE - BRYNÓW - OKOLICY ULICY MIKOŁOWSKIEJ. BLISKO DO PARKU KOŚCIUSZKI. Do wynajęcia bardzo ładnie urządzone mieszkanie po generalnym remoncie. Mieszkanie składa się z 2 niezależnych pokoi, oddzielnej kuchni, łazienki razem z toaletą. Mieszkanie jest całkowicie umeblowane i wyposażone w pralkę, lodówkę, płytę elektryczną, zmywarkę. W sypialni łóżko małżeńskie, szafa na ubrania. Cena najmu wynosi 2600 zł plus woda, prąd i śmieci. Kaucja zwrotna 2600 zł. Mieszkanie położone jest w bardzo ładnej zadbanej kamienicy z domofonem. Przed budynkiem bezpłatne miejsca parkingowe. W pobliżu przystanki komunikacji miejskiej, sklepy, piekarnia, liczne punkty handlowo - usługowe, szybki dojazd do centrum Katowic, po drugiej stronie ulicy jest park Kościuszki. Oferta godna polecenia z uwagi na loklizacje oraz standard mieszkania.",48 m²,,2,2 600 zł,1/3,kamienica,,,Obsługa zdalnaZapytaj,,biuro nieruchomości,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,plastikowe,nie,brak informacji,brak informacji,brak informacji,oddzielna kuchnia
https://www.otodom.pl/pl/oferta/os-tysiaclecia-z-garazem-podziemnym-w-cenie-ID4nQe6,Os.Tysiąclecia z garażem podziemnym w cenie,"al. Bolesława Krzywoustego, Osiedle Tysiąclecia, Katowice, śląskie",1 800 zł,"Zapraszam do zapoznania się z ofertą najmu mieszkania na Osiedlu Tysiąclecia w Katowicach, tuż obok Parku Śląskiego z widokiem Legendię.  Mieszkanie bardzo ciche, jasne i ciepłe.  Kanapa umieszczona na zdjęciu w salonie wymieniona jest na nową z funkcją spania. Na powierzchnię mieszkania składa się:  - salon z kuchnią - pokój - łazienka  - przedpokój   Doskonała lokalizacja, dobrze skomunikowana z wszelkimi stronami aglomeracji śląskiej. Dostęp do wszelkich transportów komunikacji miejskiej.   Miesięczny czynsz najmu wynosi 1800 zł + miejsce w garażu podziemnym 200 zł + czynsz administracyjny 600 zł + prąd.  Prowizja biura to jednomiesięczny czynsz najmu + VAT.   Niniejsze ogłoszenie nie stanowi oferty w rozumieniu przepisów art. 66 §1 Kodeksu Cywilnego, lecz ma charakter informacyjny. Celem uzyskania szczegółowych informacji oraz umówieniem się na prezentację prosimy o kontakt telefoniczny z agentem prowadzącym: +48 503 500 216.  Umowa na wyłączność.    Zamieszczone ogłoszenie nie stanowi oferty w rozumieniu Kodeksu Cywilnego, a dane w nim zawarte mają jedynie charakter informacyjny i mogą ulegać zmianie. Udostępnione w ofercie zdjęcia są własnością biura i nie mogą być używane przez osoby trzecie. Celem uzyskania szczegółowych informacji oraz umówieniem się na prezentację prosimy o kontakt telefoniczny z agentem prowadzącym: +48 503 500 216",48 m²,600 zł/miesiąc,2,2 000 zł,3/12,blok,2022-09-23,balkon,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,meble,internet,miejskie,domofon / wideofon,plastikowe,tak,garaż/miejsce parkingowe,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/sosnowiec-sielec-2-pokoje-ID4lrUB,Sosnowiec Sielec 2 pokoje,"Sielec, Sosnowiec, śląskie",1 700 zł,"WYKONUJEMY ŚWIADECTWA CHARAKTERYSTYKI ENERGETYCZNEJ DLA DOMÓW, MIESZKAŃ I LOKALI.    OFERTA NA WYŁĄCZNOŚĆ. Oferujemy do wynajęcia dwupoziomowe, przestronne, 2-pokojowe mieszkanie, położone w Sosnowcu w dzielnicy Sielec, o powierzchni ok. 70 m2. Mieszkanie mieści się na 1. piętrze oraz na poddaszu w 1-piętrowej kamienicy. Mieszkanie jest po remoncie i posiada bardzo funkcjonalny układ pomieszczeń. Na 1. poziomie znajduje się przestronny salon z jadalnią, kuchnia oraz wc. Na poddaszu znajduje się drugi, mniejszy salon, pokój, garderoba oraz łazienka z wc. W pokojach na podłogach położono panele, na ścianach tynk ozdobny oraz gładzie. W kuchni na podłodze kafle. W łazience położono płytki oraz zamontowano kabinę prysznicową. Ogrzewanie własne z czterech piecy akumulacyjnych. Okna wymienione na PCV, dwustronnie barwione. Wymieniona instalacja elektryczna, wodna i kanalizacyjna. Wymienione drzwi wejściowe. Nowe grzejniki. Media: prąd, gaz z butli (możliwość założenia płyty indukcyjnej), centralne ogrzewanie - piece akumulacyjne, c.w. - bojler elektryczny. Koszt energii elektrycznej w okresie zimowym to ok. 700 zł/m-c. Czynsz najmu: 1700 zł + media + kaucja 1700 zł.   Mieszkanie dostępne od 15.06.2023. Preferowany najem okazjonalny.   Atrakcyjna lokalizacja - dzielnica Sielec, kamienica położona jest w cichej i spokojnej okolicy, a jednocześnie w bardzo bliskiej odległości od centrum Sosnowca. Przed kamienicą duży plac zabaw dla dzieci, w pobliżu dwa baseny, lodowisko, park, centrum handlowe Plejada, przystanki autobusowe i tramwajowe, wokół kamienicy dużo zieleni i wiele innych udogodnień. Osoba do kontaktu - Tomasz (tel. 509 307 195)  ​​​​​​​Prezentacja ww. nieruchomości oraz udostępnienie danych adresowych odbywa się po podpisaniu umowy pośrednictwa, zgodnie z art 180 pkt 3 Ustawy o Gospodarce Nieruchomościami.   ZAPRASZAMY DO OGLĄDANIA. Więcej ofert na naszej stronie  Osoba odpowiedzialna zawodowo za ofertę: Małgorzata Jurczyk, numer licencji 2060. Przedstawiona propozycja nie jest ofertą handlową w rozumieniu prawa, lecz ma charakter informacyjny. Opis oferty zawarty na stronie internetowej sporządzony jest na podstawie oględzin nieruchomości oraz informacji uzyskanych od właściciela, może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C. Jeśli żadna z przedstawionych ofert nie zainteresowała państwa prosimy o przesłanie informacji dotyczącej poszukiwanej przez państwa nieruchomości. POMAGAMY KLIENTOM W UZYSKANIU KREDYTU HIPOTECZNEGO NA ZAKUP NIERUCHOMOŚCI. Wykonujemy świadectwa charakterystyki energetycznej budynków i lokali mieszkalnych. Posiadamy uprawnienia w tym zakresie.",70 m²,,2,1 700 zł,1/1,,,,Obsługa zdalnaZapytaj,,biuro nieruchomości,brak informacji,brak informacji,brak informacji,elektryczne,brak informacji,brak informacji,nie,brak informacji,brak informacji,brak informacji,piwnica
